ID,Duplicates,CatOrTranslateDate,PrimarySeller,SecondarySeller,InstitutionOrCollection,Buyer,CatalogueID,LotOrCat,Price,Currency,Sold,Source,CurrentLocation,Author,AuthorVariant,Title,Language,Material,Place,LiturgicalUse,Date,Circa,Artist,Scribe,Folios,Columns,Lines,Height,Width,Binding,Provenance,Comments
7157,"7,157,386,063,862,570,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1280,13.75,,,,,"Pomerius, Julianus",St Julianus Pomerius (Toledo),Prognosticorum de Futuro Seculo,Latin,V,England,,1150,CCENT,,,15,1,30,254,171,,"Betham, William, Sir|Phillipps, Thomas, Sir|Dunn, George",Phillipps13287
7158,"315,471,588,921,159,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1335,115,,,,"Dublin, The Chester Beatty Library, MS 27","Luke, Saint",St. Luke,"Bible, Gospel",Latin,V,"England, Canterbury",,1150,CCENT,,,156,3,15,256,178,,"St Augustine's Abbey, Canterbury|Dunn|Beatty",
7159,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1435,142.5,,,,,"Palladius, Rutilius Taurus Aemilianus",Palladius Rutilius,De Agricultura(Rebus Rusticis)...,Latin,V,England,,1150,CCENT,,,261,1,35,222,159,,Dunn|Pilkington,
7160,"61,037,160",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1523,245,,,,,,,Psalter,Latin,V,England,,1150,CCENT,,,130,1,18,178,127,,Dunn|Selby Abbey,
7161,"6,881,716,138,109,170,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1538,31.25,,,,University College,"Rabanus Maurus, Archbishop of Mainz","Rabanus Maurus, Archbishop of Mainz",Commentary on Gospel Matthew,Latin,V,France?,,1150,CCENT,,,182,2,40,387,260,,"Abbey Pontigny|Allard, Joseph-Felix|Phillipps, Thomas, Sir|Dunn, George",Phillipps3727
7162,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",781,8.75,,,,,"|Bonaventure, Saint, Cardinal","Augustine, Saint, Bishop,St. Bernard|St. Bonavetura",De Inquirendo Ac Vivendi Deo|Precepto Et Dispensatione|Regla & Institutio Honorum,Latin,V,,,1150,ccent+,,,88,,,165,121,,Dunn,
7163,"716,379,028,535,399,000,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",812,255,,,,,"Bede the Venerable, Saint|","Bede, the Venerable, Saint|Cuthbert",Historia Ecclesiastica Gentis Anglorum|Scriptis Et Obitu|Revelatio S Ragneri,Latin,V,England,,1175,C2H,,,92,2,35,260,184,,"Priory Kirkham|Savile|Hodges|Dunn|Hodson|Phillipps, Thomas, Sir",16thc English Upper cover and Back; Phillipps25402
7164,"71,643,768,939,701,100,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1002,25,,,,,,,Distinctiones Secundum Alphabetum,Latin,V,France?,,1300,C,,,84,1,26,165,114,,"Dunn|Phillipps, Thomas, Sir",Phillipps3985
7165,"7,165,517,207,052,970,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,British Library,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1547,77.5,,,,"London, British Library, MS Add. 38221",,,Registrum Brevium...,French,V,England,,1285,C,,,143,1,38,229,159,,"Mohun, Raynold|Dunn, George|Phillipps, Thomas, Sir|British Library",Phillipps9301
7166,"71,663,842,247,805,100,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",770,22.5,,,De Ricci P2217-134,,,,Sphaera|Quadrante|Impressionibus Aeris|Festis Mobilibus|Planetis|Etatibus Mundi|Dyabolo,Latin,V,,,1350,CCENT,,,31,1,32,178,114,Mod tan binding,"Phillipps, Thomas, Sir|Dunn|Morgan|Mcgill Univ",Phillipps1245
7167,"68,847,167",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1020,11.5,,,,,,,Distinctiones Secundum Alphabetum,Latin,V,,,1250,CCENT,,,112,1,40,171,127,,Dunn|Leighton,
7168,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1347,6.75,,,,"San Marino, CA, Huntington Library, MSS HM 946 and 947",,Henry Elsinge,"Magna Carta, Statutes|Modus Tenendi Parliamentum Apud Anglos",Latin,V,England,,1290,CCENT,,,208,,,300,210,17thc English,"Dunbar|Dunn|Huntington, Henry Edwards|Huntington Library","De Ricci, Vol I, p. 79, no. 946; MSS 946 and 947 were bound together at time of De Ricci, now separate vols."
7169,"20,814,506,151,686,800,000,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1521,550,,,,,,,Psalter,Latin,V,"France, Paris",,1250,CCENT,"Dominican Painter, workshop?",,222,1,17,144,95,,Dunn|Hornby|Geikie|Hatchwell|Leather,
7170,"59,497,170",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1522,55,,,,,,,Psalter,Latin,V,England,,1250,CCENT,,,172,1,18,182,125,,Dunn|Radford,
7171,"71,719,038,402,994,900,000,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,British Library,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1587,150,,,,"London, British Library, MS Add. 38820","Seneca, Lucius Annaeus, the Younger",Lucius Annaeus Seneca,Proverbia|Auctoritas Virtutibus Contra Viciis|Virtitibus et Viciis,Latin,V,"Belgium, Tournai",,1275,CCENT,,,225,1,31,191,127,Original red binding,"St Martin's Abbey, Tournai|White|Dunn|Phillipps, Thomas, Sir|British Library",Phillipps2144
7173,"717,334,282",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead",1346,16.25,,,"De Ricci, vol. II, p. 2016, no. 6","Philadelphia, Free Library of Philadelphia, MS LC 14 6",,,Magna Carta|Statutes,Latin,V,England,,1200,CLATE,,,118,1,35,235,152,"Old wooden boards, calf back",Harley|Dunn|Carson|Free Library of Philadelphia,
7174,"689,971,741,065,210,000,000,000,000,000,000,000,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1015,335,,,"De Ricci, vol. I, p. 958, no. 12",,"Ambrose, Saint, Bishop of Milan|Pseudo-Dionysius the Areopagite, Saint","Ambrose, Saint, Bishop of Milan|Pseudo-Dionysius, the Areopagite, Saint",Coelesti Hierarchia|De Mystica Theologia,Latin,V,Italy,,1436,,,Ambrosius,120,1,32,279,191,Orange binding - Leighton,Monastery Fontebuono|Dunn|Leighton|Richardson|Harvard University,
7179,"64,387,179,336,668,300,000,000,000,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",962,102.5,,,De Ricci P886-111,,"Cicero, Marcus Tullius (Attr)","Cicero, Marcus Tullius (Atr)",Rhetorica,Latin,V,Italy,,1450,CCENT,,,62,1,31,302,206,Orig binding,"Morelli|Celotti, Luigi|Phillipps, Thomas, Sir|Leighton|Dunn, George|Young|Forshaw, John|Tregaskis|Garrett, Robert|Princeton University",Celotti79; Phillipps913=2664
7180,"7,180,379,895,886,370,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",971,295,,,De Ricci P1802-268,,"Clement of Llanthony|Wycliffe, John (Tr)",Clement of Lanthony|John Wyclif (Tr),Concordia Quatuor Evangelistarum (Harmony of the Gospels),English,V,England,,1425,C,,,222,1,22,127,95,18thc English binding,"Lavington|Herbert|Gough|Thorpe, Thomas|Phillipps, Thomas, Sir|Dunn, George|Plimpton|Columbia University",Phillipps7157
7181,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1117,22.75,,,,,Goffredo da Trani,Gaufridus de Tirano,Summa Decretalium,Latin,V,France,,1350,CCENT,,,266,2,41,165,114,,Dunn|Carmelites,
7183,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1140,14.5,,,,,Nicolas de Gorran,Nicolaus Gorham,Homiliae Seu Theumata,Latin,V,,,1350,CCENT,,,226,2,38,184,127,,"Dunn, George",
7184,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1525,280,,,,,,,Psalter,Latin,V,England,,1350,CCENT,,,292,1,17,127,83,,Dunn|Martin,
7185,"4,810,718,534,780,180,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1559,65,,,,"New York, Morgan Library, MS B.13","Rolle, Richard of Hampole|Maidstone, Richard",Richard Rolle of Hampole|(Richard Maydenstone),Stimulus Conscientiae Or Prick of Conscience,English,V,England,,1450,CCENT,,,107,1,29,229,152,,Dunn|Ashburnham|Leighton|Harmsworth|Buhler|Morgan Library,Morgan Lib B13
7186,"71,863,322,133,222,100,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1379,110,,,,,,,"Works, Medical",Latin|English,VP,England,,1511,,,,44,,20,140,102,,"Loscombes|Ashburnham|Dunn, George|Wellcome",Wellcome406
7187,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1348,87.5,,,"De Ricci, vol. II, p. 2017, no. 10","Philadelphia, Free Library of Philadelphia, MS LC 14 16",,,Magna Carta|Statutes|Legal Treatises,Latin|French,V,England,,1320,CEARLY,,,207,1,33,190,140,Mod dark-blue velvet,Dunn|Carson|Free Library of Philadelphia,
7188,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",942,305,,,,,,,Choir Book,Latin,V,Italy,,1500,C,,,113,1,,159,114,,Dunn,
7189,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",943,15.75,,,,,,,"Chronicle, Kings of England..",,P,England,,1510,C,,,25,,,267,191,,Dunn,
7190,"71,908,822",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",718,15,,,,,,Amando de Allemagna,Orologio Della Sapientia,Italian,P,Italy,,1450,CCENT,,,146,1,28,203,146,,Sneyd|Dunn,
7191,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",736,25,,,,,,,Antiphoner,Latin,V,"Italy, Florence?",Rome,1450,CCENT,,,273,,,508,368,,Dunn|Gunsaulus|Ohio Wesleyan U,De Ricci P1968-4;Orig binding
7192,"719,247,828",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",795,13.5,,,,,,Pseudo-Avicenna/Ibn Sina,Dictiones de Anima in Arte Alchimiae,Latin,V,Italy,,1350,CCENT,,,235,1,29,140,95,,Cabalian|Fountaine|Dunn|Osler|Mcgill,De Ricci P2224-480;Orig Italian binding
7193,"41,597,193,998,410,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",799,20,,,,"New York, Morgan Library, MS B.38","Barbaro, Francesco",Francesco Barbaro,De Re Uxoria,Latin,V,"Italy, Venice",,1470,CCENT,,Alessio Germanico,90,1,20,165,102,Orig Italian binding,"Celotti, Luigi|Heber|Phillipps, Thomas, Sir|Dunn|Martini|Buhler|Morgan Library",Celotti49; Phillipps901;Morgan Lib B38
7194,"31,027,194",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",807,195,,,,"Dublin, The Chester Beatty Library, MS 88","Basil, Saint, Bishop of Caesarea","Basil, Saint, Bishop of Caesarea",De Vera Integritate Virginitatis...,Latin,V,"Italy, Florence",,1463,CCENT,"Francesco di Antonio del Chierico, style",,190,1,18,153,100,,Dunn|Beatty,152+37
7195,"5,838,719,510,647,130,000,000,000,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",951,63.75,,,"De Ricci, vol. I, p. 18, no. 7",,"Cicero, Marcus Tullius|Bruni, Leonardo","Cicero, Marcus Tullius|Bruni, Leonardo",De Officiis|Praefatio in Oeconomica Aristotelis,Latin,V,France,,1450,CCENT,,,136,1,25,171,121,Original binding,"Polgny|Des Mares|Libri, Guillaume|Molini|Phillipps, Thomas, Sir|Dunn, George|Todd, Albert May|USC Library",Phillipps16294
7196,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1011,9,,,,,Diogenes Laertius,Diogenes Laertius,Vitae Philosophorum,Latin,P,Italy,,1450,CCENT,,,180,1,32,292,203,,Dunn,
7197,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1021,15,,,,,,,Diurnal,Latin,V,,Cistercian,1450,CCENT,,,146,1,,127,95,,Dunn,
7198,"71,981,569,441,093",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1022,9.5,,,,,,,Diurnal,Latin,V,Germany,,1450,CCENT,,,238,1,21,114,83,,Venuto|Dunn|Walker,Contemporary binding
7199,"690,171,998,960,478,000,000,000,000,000,000,000,000,000",19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1104,10,,,,,"Frontinus, Sextus Julius",Frontinus,Strategemata,Latin,P,Italy,,1450,CCENT,,Peter Paul Nolensem,105,1,22,229,152,,Orsini?|De Riesciis|Dunn|Leighton|Atkinson|Mcgill U,De Ricci P2218-139;Original Bind Or binding Jones
7200,,19140202,"Sotheby, Wilkinson & Hodge","Dunn, George",,,"The valuable and extensive library formed by George Dunn, esq. (deceased) Woolley Hall, near Maidenhead; sold by order of the executors. The second portion, comprising early manuscripts and printed books and old bindings",1135,15,,,,,"Jerome, Saint","Jerome, Saint",Life of Paul,Latin,P,Italy,,1450,CCENT,,,70,1,23,210,140,,Dunn,
